SPEC,LONG,LAT
Trufum,-85.660752,37.919708
Trufum,-85.928839,37.602845
Trufum,-85.246376,37.000242
Trufum,-85.73996,37.57396
Trufum,-85.079445,37.171616
Trufum,-85.45661,37.689854
Trufum,-95.29335,32.949844
Trufum,-95.329019,32.138379
Trufum,-95.826536,32.5256
Trufum,-95.42969,32.517532
Trufum,-95.28037,32.46368
Trufum,-95.4484,32.792484
Trufum,-95.2948,32.325203
Trufum,-95.884711,32.697627
Trufum,-95.3727,32.15053
Trufum,-95.424995,32.202488
Trufum,-76.1223,38.9644
Trufum,-86.879387,30.710207
Trufum,-86.35334,30.38224
Trufum,-86.456,30.505732
Trufum,-86.49693,30.507324
Trufum,-86.567778,30.762649
Trufum,-86.50275,30.5085
Trufum,-84.13999,36.585022
Trufum,-84.068924,36.19656
Trufum,-84.0899,36.825314
Trufum,-84.06802,36.19568
Trufum,-84.257027,36.020908
Trufum,-84.163969,36.74103
Trufum,-84.84735,36.836914
Trufum,-84.512741,36.49818
Trufum,-84.11633,36.82869
Trufum,-84.13921,36.09968
Trufum,-80.9993,33.99132
Trufum,-80.85561,33.49185
Trufum,-80.031,33.192295
Trufum,-80.458,33.489273
Trufum,-80.18533,33.0359
Trufum,-80.201996,33.30001
Trufum,-80.31569,33.09562
Trufum,-80.87567,33.533283
Trufum,-80.63734,33.60812
Trufum,-80.0131,33.19597
Trufum,-92.41473,34.75457
Trufum,-83.866913,30.557738
Trufum,-83.972015,30.8365
Trufum,-83.97879,30.83659
Trufum,-83.281555,30.826544
Trufum,-89.44916,30.41651
Trufum,-89.6799,30.2659
Trufum,-96.78869,32.94212
Trufum,-88.52732,30.715816
Trufum,-80.896396,34.161958
Trufum,-72.486389,42.786111
Trufum,-72.275,42.3833
Trufum,-72.41343,42.064
Trufum,-87.64167,30.586798
Trufum,-84.06002,33.599789
Trufum,-71.655872,41.713893
Trufum,-71.000002,41.517089
Trufum,-71.584851,41.381018
Trufum,-71.6707,41.4015
Trufum,-81.269714,29.864994
Trufum,-81.28279,29.039751
Trufum,-80.945274,35.00722
Trufum,-81.12188,29.129667
Trufum,-81.325149,29.030041
Trufum,-81.09941,29.28925
Trufum,-81.98854,29.09163
Trufum,-81.90467,29.07619
Trufum,-81.01289,29.141184
Trufum,-81.5428,30.1376
Trufum,-95.42502,29.7188
Trufum,-79.37225,35.25576
Trufum,-79.040627,35.927613
Trufum,-79.651141,35.732413
Trufum,-79.42946,35.13156
Trufum,-79.177116,35.720779
Trufum,-79.75517,35.627203
Trufum,-79.050491,35.918744
Trufum,-79.076917,35.877282
Trufum,-79.150385,35.995735
Trufum,-79.80368,35.81162
Trufum,-81.61265,28.09887
Trufum,-86.421,42.1399
Trufum,-81.875305,32.31842
Trufum,-84.20729,30.162766
Trufum,-82.570236,35.612771
Trufum,-78.938356,39.652253
Trufum,-78.32754,39.313885
Trufum,-81.20712,34.70929
Trufum,-78.959476,35.957172
Trufum,-78.89863,35.99404
Trufum,-78.726364,35.817116
Trufum,-85.454086,41.36776
Trufum,-81.19256,28.909168
Trufum,-81.558802,28.370038
Trufum,-81.934683,28.115688
Trufum,-81.37414,28.541508
Trufum,-81.88411,28.80648
Trufum,-95.035692,29.754806
Trufum,-81.7462,28.57448
Trufum,-81.070239,28.510922
Trufum,-79.334982,38.26309
Trufum,-79.59521,38.461649
Trufum,-87.174782,30.594545
Trufum,-96.847922,33.002712
Trufum,-100.664531,42.565025
Trufum,-83.2764,34.1776
Trufum,-96.578464,39.191887
Trufum,-96.8136,39.0678
Trufum,-87.578253,41.783252
Trufum,-96.7593,33.3391
Trufum,-74.85534,40.10714
Trufum,-92.42053,34.788013
Trufum,-92.21685,34.60229
Trufum,-92.354264,34.73042
Trufum,-92.399594,34.813399
Trufum,-92.47546,34.86199
Trufum,-92.45803,34.715157
Trufum,-92.05575,34.17137
Trufum,-92.48333,34.63421
Trufum,-92.19151,34.776987
Trufum,-92.00324,34.2284
Trufum,-93.407265,38.436386
Trufum,-93.214321,38.450558
Trufum,-77.42089,35.46871
Trufum,-92.42736,34.95699
Trufum,-83.547126,35.490064
Trufum,-83.92868,35.955975
Trufum,-83.68998,35.941115
Trufum,-83.689854,35.951511
Trufum,-83.841848,35.59426
Trufum,-83.99675,35.982685
Trufum,-83.997818,35.92934
Trufum,-83.09657,35.10569
Trufum,-83.09766,35.5182
Trufum,-83.38158,35.18229
Trufum,-75.690781,39.395649
Trufum,-81.88403,41.409053
Trufum,-96.8365,32.9244
Trufum,-80.08106,34.371372
Trufum,-80.090157,40.943272
Trufum,-80.106384,40.962532
Trufum,-80.313684,40.446751
Trufum,-80.99,40.02
Trufum,-80.758189,40.430913
Trufum,-84.086616,33.926842
Trufum,-84.238022,33.809052
Trufum,-76.84028,37.45455
Trufum,-84.55383,33.30232
Trufum,-80.82177,35.213459
Trufum,-75.255345,38.826184
Trufum,-75.38185,38.68552
Trufum,-84.329719,39.106659
Trufum,-80.43109,35.54108
Trufum,-85.011606,35.25496
Trufum,-82.710434,35.627003
Trufum,-82.09013,35.04702
Trufum,-76.177973,36.787001
Trufum,-96.19439,43.957746
Trufum,-86.5997,33.9693
Trufum,-84.55178,38.939995
Trufum,-85.838585,33.602226
Trufum,-85.13631,33.740444
Trufum,-85.579956,33.443445
Trufum,-85.353481,33.933702
Trufum,-85.320312,33.678403
Trufum,-85.18715,33.63431
Trufum,-85.895058,33.766474
Trufum,-85.03244,33.73701
Trufum,-85.107887,33.310289
Trufum,-85.0102,33.58121
Trufum,-84.516931,40.120274
Trufum,-84.643993,40.09718
Trufum,-84.724373,40.216333
Trufum,-84.32382,40.82335
Trufum,-83.7316,34.70149
Trufum,-82.456413,27.977398
Trufum,-82.78816,27.94527
Trufum,-82.0069,27.964312
Trufum,-82.453652,27.309672
Trufum,-82.626114,27.843933
Trufum,-82.722176,27.756695
Trufum,-82.454224,27.09973
Trufum,-97.12128,33.619434
Trufum,-77.0364,38.89511
Trufum,-87.656114,41.999076
Trufum,-82.33375,32.59736
Trufum,-93.48408,31.56877
Trufum,-77.135459,37.276779
Trufum,-77.32357,37.544064
Trufum,-82.69634,34.788494
Trufum,-91.014857,33.824425
Trufum,-91.027016,33.40462
Trufum,-82.50574,27.891546
Trufum,-91.790245,33.628925
Trufum,-92.40082,34.30761
Trufum,-102.222778,40.075833
Trufum,-88.97604,31.540395
Trufum,-88.983507,31.502605
Trufum,-96.2167,32.6875
Trufum,-80.44668,36.47544
Trufum,-86.76779,37.95146
Trufum,-86.16937,37.99897
Trufum,-86.98476,37.859245
Trufum,-86.904785,37.452106
Trufum,-86.298324,37.475004
Trufum,-86.13009,37.98285
Trufum,-80.896323,34.161923
Trufum,-80.896337,34.161962
Trufum,-80.896329,34.161951
Trufum,-94.3155,32.7873
Trufum,-94.75634,32.256344
Trufum,-94.651637,32.376001
Trufum,-94.615735,32.485614
Trufum,-94.616074,32.498622
Trufum,-94.65078,32.793938
Trufum,-94.80019,32.5214
Trufum,-94.3674,32.54485
Trufum,-94.12129,32.71204
Trufum,-94.94242,32.72874
Trufum,-85.65909,30.203869
Trufum,-85.90521,30.24215
Trufum,-85.650833,30.160732
Trufum,-85.18721,30.65915
Trufum,-73.958621,42.942656
Trufum,-73.875959,42.724896
Trufum,-73.881775,42.715085
Trufum,-73.891677,42.616224
Trufum,-73.891235,42.60978
Trufum,-78.51801,38.034565
Trufum,-83.932868,36.242522
Trufum,-83.927846,36.243756
Trufum,-83.166211,36.207677
Trufum,-83.00702,36.404182
Trufum,-83.51832,36.279625
Trufum,-83.80411,36.34368
Trufum,-83.91983,36.049404
Trufum,-83.981956,36.006302
Trufum,-83.856441,36.284573
Trufum,-83.429855,36.874935
Trufum,-84.56432,33.395557
Trufum,-84.374175,33.789703
Trufum,-84.371943,33.785315
Trufum,-76.765475,37.242544
Trufum,-84.25968,33.74459
Trufum,-80.875648,35.823078
Trufum,-82.39708,40.37566
Trufum,-80.22179,32.790028
Trufum,-80.5141,32.654892
Trufum,-80.05453,32.819725
Trufum,-80.952653,32.299755
Trufum,-80.26767,32.681835
Trufum,-75.93996,38.967136
Trufum,-75.83285,38.878937
Trufum,-86.19732,32.37159
Trufum,-71.1083,42.3657
Trufum,-71.140395,42.433995
Trufum,-71.762842,42.000172
Trufum,-71.158388,42.461452
Trufum,-71.124496,42.255654
Trufum,-71.06667,42.24944
Trufum,-71.137622,42.656355
Trufum,-84.918594,39.06173
Trufum,-71.6,42.267
Trufum,-77.92611,34.55207
Trufum,-85.366336,35.007922
Trufum,-78.906585,35.720124
Trufum,-78.588936,35.860653
Trufum,-78.91469,35.9183
Trufum,-72.6856,41.7636
Trufum,-72.4069,41.4203
Trufum,-72.98,41.9961
Trufum,-72.9794,41.3047
Trufum,-72.8689,41.2761
Trufum,-72.86,41.3908
Trufum,-72.6822,41.2889
Trufum,-72.80704,41.5382
Trufum,-76.957443,39.179138
Trufum,-84.94585,32.425205
Trufum,-86.67545,33.53559
Trufum,-82.183142,29.067798
Trufum,-82.11058,29.592468
Trufum,-82.32443,29.664633
Trufum,-82.01033,29.74359
Trufum,-82.37241,29.68395
Trufum,-82.599495,29.64764
Trufum,-82.43094,29.68032
Trufum,-82.09829,29.107075
Trufum,-82.64233,29.44774
Trufum,-83.7988,33.71571
Trufum,-96.91762,33.082268
Trufum,-80.910291,35.385101
Trufum,-80.72318,35.11947
Trufum,-80.84289,35.41074
Trufum,-80.581056,35.408222
Trufum,-80.806006,35.03476
Trufum,-80.87997,35.286476
Trufum,-80.8923,35.08325
Trufum,-80.808184,35.352067
Trufum,-80.784112,35.382872
Trufum,-80.910387,35.385287
Trufum,-83.90571,34.4187
Trufum,-85.384888,42.393851
Trufum,-85.380958,42.406204
Trufum,-85.97023,42.6221
Trufum,-85.374109,42.40558
Trufum,-85,42.25
Trufum,-77.650635,38.009193
Trufum,-76.091925,38.442078
Trufum,-83.01,39.97
Trufum,-83.14575,39.771637
Trufum,-83,39.966667
Trufum,-83.152084,39.93396
Trufum,-83.2401,39.6229
Trufum,-87.875061,41.805287
Trufum,-83.899713,39.810141
Trufum,-83.03,39.64
Trufum,-87.884838,41.147364
Trufum,-87.88672,41.147803
Trufum,-87.02586,41.316706
Trufum,-93.33211,32.02006
Trufum,-77.64301,37.42205
Trufum,-77.87828,37.54271
Trufum,-86.990879,41.482836
Trufum,-86.726933,41.200292
Trufum,-86.166458,41.665731
Trufum,-86.8929,41.434982
Trufum,-81.383331,28.533333
Trufum,-74.96521,38.933243
Trufum,-74.96708,38.93565
Trufum,-81.441779,41.101445
Trufum,-99.284368,42.594022
Trufum,-80.24885,36.63409
Trufum,-84.16629,34.251862
Trufum,-84.7067,34.0428
Trufum,-84.99188,34.76496
Trufum,-91.117254,34.140942
Trufum,-91.40433,34.82089
Trufum,-83.8365,32.88383
Trufum,-78.897514,36.159912
Trufum,-96.183334,38.400002
Trufum,-84.59573,33.39682
Trufum,-76.543082,37.457224
Trufum,-84.004303,35.936417
Trufum,-84.901638,35.178222
Trufum,-84.146029,35.889597
Trufum,-82.384754,28.874786
Trufum,-84.54905,35.92338
Trufum,-84.129645,35.875651
Trufum,-82.36277,28.1164
Trufum,-84.36476,35.5204
Trufum,-84.869253,35.261818
Trufum,-84.076721,35.92812
Trufum,-86.8177,34.6702
Trufum,-80.80546,35.065636
Trufum,-80.72369,35.11685
Trufum,-80.43316,27.59841
Trufum,-89.971565,34.612507
Trufum,-89.17587,34.83289
Trufum,-79.507973,40.706928
Trufum,-79.605392,40.745174
Trufum,-79.509469,40.869904
Trufum,-79.510639,40.870692
Trufum,-79.267429,40.163644
Trufum,-79.267525,40.163486
Trufum,-79.521989,40.816453
Trufum,-79.502824,40.712297
Trufum,-79.2674,40.163474
Trufum,-79.86703,40.43587
Trufum,-81.383865,33.95044
Trufum,-85.51917,35.20147
Trufum,-82.502967,35.581632
Trufum,-82.66923,35.2559
Trufum,-81.77203,34.00153
Trufum,-81.96243,34.990337
Trufum,-82.34796,29.655304
Trufum,-78.53583,35.86624
Trufum,-78.794998,35.8055
Trufum,-78.673325,35.326637
Trufum,-88.71468,34.11857
Trufum,-76.29826,36.83545
Trufum,-86.81339,33.611286
Trufum,-86.746455,33.146835
Trufum,-95.60884,32.37235
Trufum,-87.701889,30.396229
Trufum,-83.363914,33.97432
Trufum,-90.18479,32.29875
Trufum,-96.848597,33.001713
Trufum,-83.80205,35.190395
Trufum,-83.31423,34.019657
Trufum,-91.16818,30.37563
Trufum,-83.31763,34.991673
Trufum,-83.584366,34.58057
Trufum,-75.482758,37.934686
Trufum,-75.754036,37.71504
Trufum,-75.897795,37.435992
Trufum,-75.951851,37.307941
Trufum,-75.9597,37.2769
Trufum,-75.746315,37.64018
Trufum,-77.42637,38.46213
Trufum,-94.229225,44.466534
Trufum,-94.72415,44.297183
Trufum,-76.647544,38.0564
Trufum,-82.43305,28.997356
Trufum,-87.630755,41.888119
Trufum,-87.937004,41.800865
Trufum,-77.43745,37.34305
Trufum,-77.443764,37.606861
Trufum,-95.25332,29.413279
Trufum,-81.4239,28.6209
Trufum,-81.5382,28.7378
Trufum,-97.60342,37.55606
Trufum,-77.98187,35.381336
Trufum,-86.866847,33.356612
Trufum,-86.70719,33.5382
Trufum,-86.825165,33.668278
Trufum,-86.95439,33.40181
Trufum,-86.830864,33.405624
Trufum,-86.81639,33.24431
Trufum,-86.73756,33.48742
Trufum,-86.39485,33.400543
Trufum,-86.636878,33.260249
Trufum,-86.550491,33.543369
Trufum,-83.01328,40.02107
Trufum,-83.0002,40.2503
Trufum,-83.05,40.4
Trufum,-83.0258,40.1243
Trufum,-83.0982,40.3659
Trufum,-83.0333,40.1333
Trufum,-83.0681,40.2986
Trufum,-91.40322,31.56047
Trufum,-91.355038,31.17845
Trufum,-89.247028,37.460327
Trufum,-89.233429,37.697785
Trufum,-89.235202,37.69719
Trufum,-89.053367,37.297245
Trufum,-89.227626,37.709899
Trufum,-80.896316,34.161889
Trufum,-80.07098,34.963764
Trufum,-89.9704,37.30585
Trufum,-89.95916,37.29748
Trufum,-94.85818,31.76589
Trufum,-94.638348,31.617903
Trufum,-94.727922,31.374229
Trufum,-94.724948,31.374949
Trufum,-94.704724,31.334541
Trufum,-94.727681,31.37406
Trufum,-94.87459,31.659441
Trufum,-94.88081,31.66798
Trufum,-92.837395,33.568333
Trufum,-84.94161,33.162857
Trufum,-84.17022,33.80821
Trufum,-76.514964,37.216863
Trufum,-84.28322,33.8982
Trufum,-76.31716,37.38594
Trufum,-76.51469,37.978237
Trufum,-85.879954,31.358788
Trufum,-95.08551,30.34131
Trufum,-95.383302,30.089171
Trufum,-85.9635,31.765167
Trufum,-85.880793,31.357623
Trufum,-95.20027,30.167076
Trufum,-85.963974,31.802649
Trufum,-95.43126,30.186157
Trufum,-85.6381,31.44208
Trufum,-95.88798,30.61302
Trufum,-95.6966,30.4018
Trufum,-87.633331,37.833332
Trufum,-87.515362,37.367856
Trufum,-87.55581,37.97474
Trufum,-87.55562,37.824417
Trufum,-87.861465,37.94936
Trufum,-87.3234,37.68974
Trufum,-87.08928,37.75734
Trufum,-87.511821,37.272547
Trufum,-95.003632,29.344994
Trufum,-93.89268,32.58095
Trufum,-93.71284,32.454285
Trufum,-93.662577,32.441175
Trufum,-93.690333,32.427588
Trufum,-93.674448,32.437572
Trufum,-93.715383,32.450771
Trufum,-93.743303,32.469638
Trufum,-93.6726,32.486504
Trufum,-93.97158,32.74404
Trufum,-93.05576,32.79185
Trufum,-81.0688,32.045193
Trufum,-88.949654,30.459307
Trufum,-88.54192,30.451094
Trufum,-88.49422,30.66099
Trufum,-88.65694,30.451494
Trufum,-88.896095,30.401928
Trufum,-76.038469,42.084953
Trufum,-76.30708,42.500141
Trufum,-76.50318,42.44413
Trufum,-81.39372,33.92435
Trufum,-77.935295,34.550274
Trufum,-81.68838,33.415558
Trufum,-82.63456,36.23166
Trufum,-82.492307,36.414019
Trufum,-82.491971,36.414121
Trufum,-82.577259,35.428097
Trufum,-82.713492,36.522321
Trufum,-82.48747,36.26973
Trufum,-82.819664,36.162968
Trufum,-82.773369,36.869053
Trufum,-82.547356,36.54816
Trufum,-82.98602,36.975193
Trufum,-81.10847,34.04833
Trufum,-88.19534,30.695026
Trufum,-88.50515,30.489683
Trufum,-78.732148,35.774973
Trufum,-78.64558,35.709525
Trufum,-78.58344,35.762794
Trufum,-76.796585,39.181627
Trufum,-86.79389,33.6048
Trufum,-86.175466,33.931933
Trufum,-86.80119,33.50877
Trufum,-83.94782,33.52883
Trufum,-83.39002,35.17881
Trufum,-79.93091,32.77658
Trufum,-79.88714,32.95441
Trufum,-79.942031,32.780206
Trufum,-79.987525,32.737733
Trufum,-79.861511,32.791874
Trufum,-79.862778,32.793888
Trufum,-79.86261,32.79408
Trufum,-79.93619,32.77949
Trufum,-79.682144,32.950077
Trufum,-80.37381,32.76646
Trufum,-83.29378,34.01481
Trufum,-79.03512,35.92522
Trufum,-90.18333,42.35
Trufum,-77.157274,38.824019
Trufum,-77.13785,38.70383
Trufum,-76.49692,38.26982
Trufum,-76.437752,38.276169
Trufum,-87.538127,41.749754
Trufum,-98.390327,34.608669
Trufum,-98.395027,34.608517
Trufum,-82.44676,34.89615
Trufum,-81.49663,28.57889
Trufum,-106.491721,47.994586
Trufum,-82.4816,27.362906
Trufum,-92.870522,45.1997
Trufum,-92.761934,45.171252
Trufum,-92.4102,45.9921
Trufum,-75.7397,39.7143
Trufum,-77.36639,35.61266
Trufum,-77.53579,35.89686
Trufum,-77.3974,35.6594
Trufum,-77.031,35.55706
Trufum,-77.54883,35.42758
Trufum,-77.92823,35.371807
Trufum,-77.367008,35.62144
Trufum,-77.493237,35.648385
Trufum,-77.04407,35.10846
Trufum,-77.83039,35.9728
Trufum,-96.1183,32.3345
Trufum,-88.803341,42.131461
Trufum,-88.803349,42.13064
Trufum,-88.160777,42.113473
Trufum,-88.359795,42.071293
Trufum,-88.198738,42.492295
Trufum,-88.961022,42.682385
Trufum,-88.823368,42.675523
Trufum,-80.29335,36.228195
Trufum,-90.84612,29.785331
Trufum,-90.81315,29.803387
Trufum,-90.07507,29.9546
Trufum,-90.2978,29.8549
Trufum,-90.49505,29.622625
Trufum,-90.1587,29.962683
Trufum,-90.13073,29.999201
Trufum,-84.11911,34.421188
Trufum,-84.9623,39.6143
Trufum,-84.79045,39.254272
Trufum,-84.501373,39.15539
Trufum,-84.970661,39.807164
Trufum,-84.971635,39.808453
Trufum,-84.883331,39.833332
Trufum,-84.426562,39.643114
Trufum,-84.267746,39.717575
Trufum,-84.462204,39.272796
Trufum,-70.7155,42.1138
Trufum,-87.631554,41.883934
Trufum,-87.630134,41.880356
Trufum,-87.527046,41.666733
Trufum,-87.638484,41.878037
Trufum,-87.647428,41.976869
Trufum,-87.94899,41.957192
Trufum,-87.632777,41.963113
Trufum,-87.633508,41.962945
Trufum,-87.621667,41.885
Trufum,-87.732376,41.506087
Trufum,-84.30654,33.473143
Trufum,-76.499948,37.220213
Trufum,-84.11942,33.87775
Trufum,-90.38542,38.72455
Trufum,-94.96684,29.74596
Trufum,-95.768881,35.967095
Trufum,-95.247795,35.799706
Trufum,-95.25054,35.7976
Trufum,-86.093127,34.014413
Trufum,-80.8828,35.4661
Trufum,-80.75608,35.32024
Trufum,-80.25337,35.82404
Trufum,-95.363319,29.763331
Trufum,-81.33408,28.758957
Trufum,-94.69112,39.273216
Trufum,-94.577203,39.10183
Trufum,-94.579081,39.097366
Trufum,-94.839003,39.010714
Trufum,-94.25998,39.39235
Trufum,-94.672263,39.191286
Trufum,-94.4169,39.2601
Trufum,-94.201126,39.125088
Trufum,-94.46053,39.01534
Trufum,-94.49599,39.049736
Trufum,-82.64141,27.741796
Trufum,-82.75642,27.85008
Trufum,-94.73714,34.026474
Trufum,-85.630806,35.070274
Trufum,-82.370895,35.544567
Trufum,-82.84393,35.5142
Trufum,-88.63639,34.516216
Trufum,-88.07007,30.680557
Trufum,-95.247885,38.920011
Trufum,-95.243402,38.958523
Trufum,-95.25,38.966667
Trufum,-95.333336,38.883335
Trufum,-81.991457,35.696755
Trufum,-81.03246,35.30671
Trufum,-81.7093,35.736
Trufum,-81.857541,35.780708
Trufum,-81.53561,35.29233
Trufum,-81.086525,35.36173
Trufum,-81.347508,35.248161
Trufum,-81.96914,35.345362
Trufum,-81.180358,35.817422
Trufum,-81.093875,35.676346
Trufum,-86.8051,33.49635
Trufum,-77.410507,39.414299
Trufum,-95.32023,32.13986
Trufum,-87.913781,30.628055
Trufum,-76.72605,34.72296
Trufum,-87.395439,46.54353
Trufum,-78.035679,40.488662
Trufum,-76.71159,37.26691
Trufum,-79.1562,35.9286
Trufum,-79.07533,35.91014
Trufum,-76.66385,34.71826
Trufum,-76.50525,34.78936
Trufum,-76.826965,34.979664
Trufum,-76.648888,34.730835
Trufum,-76.900376,34.85732
Trufum,-76.76009,34.725815
Trufum,-76.65334,34.72877
Trufum,-77.423458,38.875072
Trufum,-77.106375,38.752719
Trufum,-76.98839,38.90424
Trufum,-82.4962,28.2478
Trufum,-87.655315,41.998425
Trufum,-87.096123,41.636279
Trufum,-87.744887,41.982315
Trufum,-78.26752,34.01767
Trufum,-81.58181,30.361374
Trufum,-77.62152,37.35023
Trufum,-81.96477,35.056427
Trufum,-82.354828,34.777479
Trufum,-81.327324,28.491503
Trufum,-81.31827,28.823608
Trufum,-85.63701,34.880933
Trufum,-94.1574,36.06258
Trufum,-76.198886,43.597334
Trufum,-76.207532,43.448894
Trufum,-76.193169,43.604103
Trufum,-76.135979,43.033543
Trufum,-97.13339,33.62591
Trufum,-82.352234,31.77503
Trufum,-96.662437,40.788437
Trufum,-88.086395,30.630756
Trufum,-88.17165,30.729961
Trufum,-89.617968,35.141529
Trufum,-80.896469,34.16197
Trufum,-80.59087,34.278988
Trufum,-80.6892,34.22735
Trufum,-76.49579,37.07674
Trufum,-76.50972,37.29078
Trufum,-76.50192,37.763245
Trufum,-76.90109,37.42375
Trufum,-76.543577,37.459215
Trufum,-76.38322,37.007435
Trufum,-76.565,37.192387
Trufum,-76.986048,37.54491
Trufum,-76.984158,37.546622
Trufum,-93.261225,44.817113
Trufum,-93.022379,44.747195
Trufum,-93.303491,44.674562
Trufum,-93.152034,44.46547
Trufum,-93.061508,44.994993
Trufum,-84.3465,34.3346
Trufum,-84.20063,33.791653
Trufum,-84.840736,33.923698
Trufum,-84.105217,33.712311
Trufum,-84.29632,33.77481
Trufum,-84.361015,33.8185
Trufum,-84.309265,33.786362
Trufum,-87.14556,33.2675
Trufum,-87.27751,33.83121
Trufum,-84.51433,33.884
Trufum,-84.64853,33.33932
Trufum,-87.68581,33.09482
Trufum,-82.1833,40.85
Trufum,-82.512324,40.063104
Trufum,-82.517738,40.025488
Trufum,-82.420235,40.093004
Trufum,-82.014222,40.722
Trufum,-82.877522,40.072202
Trufum,-82.9167,40.0833
Trufum,-92.493731,31.291839
Trufum,-82.9219,40.1236
Trufum,-82.74655,28.14351
Trufum,-92.29166,31.017427
Trufum,-92.126686,31.694115
Trufum,-92.66935,31.39048
Trufum,-92.41308,31.432976
Trufum,-80.9629,35.024494
Trufum,-80.90446,35.234165
Trufum,-90.858945,37.560708
Trufum,-90.861281,37.560295
Trufum,-90.12371,37.26085
Trufum,-90.51822,37.85425
Trufum,-83.357267,31.408135
Trufum,-83.528899,31.484184
Trufum,-83.362962,31.623841
Trufum,-83.91705,31.317217
Trufum,-82.49853,35.423325
Trufum,-81.33549,34.14164
Trufum,-88.950165,34.73287
Trufum,-78.638179,35.77959
Trufum,-78.68331,35.781126
Trufum,-78.33942,35.50846
Trufum,-78.906296,35.05472
Trufum,-78.99094,35.131237
Trufum,-86.26503,31.713581
Trufum,-90.15319,30.84708
Trufum,-90.14545,30.848616
Trufum,-90.088883,30.418388
Trufum,-90.098137,30.387926
Trufum,-90.199081,30.273846
Trufum,-90.097778,30.388056
Trufum,-90.40039,30.443233
Trufum,-90.118951,30.469952
Trufum,-90.12682,30.401986
Trufum,-76.26498,39.7918
Trufum,-76.098861,36.90357
Trufum,-86.842426,33.284465
Trufum,-86.60889,33.6198
Trufum,-86.54438,33.548199
Trufum,-86.96204,33.34169
Trufum,-77.44085,39.45028
Trufum,-88.26745,37.083084
Trufum,-88.828171,37.08905
Trufum,-88.60005,37.08336
Trufum,-88.930518,37.376064
Trufum,-88.841109,37.115753
Trufum,-88.930502,37.376059
Trufum,-88.93048,37.376037
Trufum,-88.930503,37.376023
Trufum,-88.929544,37.377099
Trufum,-88.72247,37.154827
Trufum,-92.222078,32.679884
Trufum,-92.041864,32.60409
Trufum,-92.31124,32.83264
Trufum,-92.119331,32.509338
Trufum,-92.109367,32.528542
Trufum,-92.07794,32.10516
Trufum,-92.14764,32.51844
Trufum,-92.20586,32.44649
Trufum,-92.368743,32.570673
Trufum,-92.658745,32.82046
Trufum,-72.845111,41.323642
Trufum,-87.187206,30.367318
Trufum,-87.20655,30.52148
Trufum,-87.912622,30.653578
Trufum,-87.55886,30.397617
Trufum,-87.57358,30.2944
Trufum,-87.206757,30.457871
Trufum,-87.415035,30.312682
Trufum,-75.158917,42.153857
Trufum,-87.68359,30.4066
Trufum,-77.04624,38.89504
Trufum,-84.2766,37.58427
Trufum,-84.07586,37.108944
Trufum,-76.15777,38.99071
Trufum,-82.29873,28.723206
Trufum,-81.788167,36.257642
Trufum,-81.66737,36.20842
Trufum,-81.59543,36.30953
Trufum,-81.11172,36.23256
Trufum,-97.63705,35.54594
Trufum,-93.812256,32.47434
Trufum,-77.54625,37.6311
Trufum,-81.26182,35.11061
Trufum,-82.93206,34.3529
Trufum,-97.27562,37.745613
Trufum,-84.2088,30.5128
Trufum,-75.473504,39.259138
Trufum,-80.663635,36.133404
Trufum,-89.35352,42.986082
Trufum,-89.678,35.052105
Trufum,-80.482704,34.003773
Trufum,-87.29831,31.998997
Trufum,-83.23208,33.08014
Trufum,-84.02377,34.11936
Trufum,-97.968969,34.542077
Trufum,-97.96137,34.51416
Trufum,-83.61533,32.87228
Trufum,-84.99845,29.723913
Trufum,-76.51858,37.306786
Trufum,-84.42538,33.72729
Trufum,-84.19662,33.11682
Trufum,-76.35805,37.647385
Trufum,-73.143561,44.501831
Trufum,-94.935681,29.216911
Trufum,-94.93407,29.218498
Trufum,-84.8615,35.19858
Trufum,-93.169041,45.394653
Trufum,-93,45.1
Trufum,-82.461483,28.138937
Trufum,-93.714587,45.478125
Trufum,-93.294952,45.200145
Trufum,-93.29306,45.208909
Trufum,-93.287784,45.215555
Trufum,-93.288962,45.216328
Trufum,-93.1674,45.394297
Trufum,-93.18136,45.103051
Trufum,-78.460123,35.67417
Trufum,-78.852843,35.854847
Trufum,-78.85033,35.73265
Trufum,-78.9434,35.9544
Trufum,-78.69741,35.803593
Trufum,-78.764583,35.829895
Trufum,-78.5542,35.805412
Trufum,-78.975273,35.208453
Trufum,-78.63411,35.84928
Trufum,-78.636955,35.890938
Trufum,-80.20305,35.356655
Trufum,-87.816033,42.365278
Trufum,-87.660745,42.001474
Trufum,-87.741731,42.106809
Trufum,-87.810228,42.413567
Trufum,-87.801255,42.468222
Trufum,-87.839201,42.858931
Trufum,-87.930653,42.728065
Trufum,-87.816806,42.221085
Trufum,-87.9776,42.1108
Trufum,-81.2271,28.5209
Trufum,-81.188022,39.627606
Trufum,-73.980509,40.756981
Trufum,-81.807884,33.346733
Trufum,-88.042449,41.948304
Trufum,-88.649782,41.358011
Trufum,-88.066669,41.865513
Trufum,-88.066971,41.877529
Trufum,-88.271874,41.750747
Trufum,-88.216157,41.835373
Trufum,-88.082756,41.816623
Trufum,-88.115983,41.372723
Trufum,-88.172157,41.364314
Trufum,-82.490005,35.714676
Trufum,-82.47767,35.363286
Trufum,-78.33859,35.845474
